[ODD STUDIO] 누또 크레용 크롭 맨투맨 티셔츠(핑크),951,파업으로 다른쪽으로 받았는데 아직 전달받진 못햇지만 품이 켜보인다고는하는데 그래도 만족합니다 ,네****,2022-03-16 05:57:38,파업으로 다른쪽으로 받았는데 아직 전달받진 못햇지만 품이 켜보인다고는하는데 그래도 만족합니다(2022-03-15 21:14:09 에 등록된 네이버 페이 구매평)
[ODD STUDIO]데이지 셔링 크롭 원피스 (핑크),950,만족 ,네****,2022-03-16 02:44:17,저렴하게 득템했어요(2022-03-15 06:51:31 에 등록된 네이버 페이 구매평)
[ODD STUDIO]또또또친구들 도트 UV썬캡 (4COLOR)(12월초 입고예정),949,일단 귀엽습니다 백내장 예방 용도로 샀는데...귀가 선 상태라 그런지 고개를 조금만 흔들어도 벗겨지네요... ,네****,2022-03-15 02:23:31,일단 귀엽습니다 백내장 예방 용도로 샀는데...@>@귀가 선 상태라 그런지 고개를 조금만 흔들어도 벗겨지네요ㅠㅠ(2022-03-14 02:28:25 에 등록된 네이버 페이 구매평)
[ODD STUDIO]또또또 친구들 도트 UV썬캡 오댕(S사이즈 12월초 입고예정),948,일단 귀엽습니다.. 다만, 백내장 예방 용도로 샀는데...귀가 선 상태라 그런지 고개를 조금만 흔들어도 벗... ,네****,2022-03-15 02:23:30,일단 귀엽습니다.. 다만@/@ 백내장 예방 용도로 샀는데...@>@귀가 선 상태라 그런지 고개를 조금만 흔들어도 벗겨지네요ㅠㅠ(2022-03-14 02:27:16 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 데이지 셔링 크롭 원피스 (옐로우),947,너무 예뻐요 ,우****,2022-03-15 00:00:37,노랑색이 발랄해보이고 귀엽네요
[ODD STUDIO] 신호등 양면패딩 자켓  (민트&라벤더),946,좋아요 ,우****,2022-03-15 00:00:17,고양이를 위해 구매했어요. 겨울에 병원 갈 일 있을때 패딩이 있으니 든든하고 좋네요
[ODD STUDIO]데이지 셔링 크롭 원피스 (핑크),945,좋아요 ,우****,2022-03-14 23:59:29,핑크색상 파스텔톤이라 너무 귀엽네요
[ODD STUDIO] 뉴데일리 버튼베베 당근토끼(2COLOR),938,만족 ,네****,2022-03-11 04:38:07,아이보리@/@핑크 다 이뻐요 너무 맘에들어요(2022-03-10 17:52:36 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 뉴데일리 버튼베베 당근토끼(2COLOR),937,만족 ,네****,2022-03-11 04:38:07,스판 너무 좋고 이뻐요 정말 맘에 들어요(2022-03-10 17:52:07 에 등록된 네이버 페이 구매평)
[ODD STUDIO]오로라 시스루원피스-오로라핑크,936,만족 ,네****,2022-03-11 03:35:46,너무너무 이뻐요 저렴하게 잘 샀네요(2022-03-10 12:32:02 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 신호등 양면패딩 자켓 (더스티블루&베이지),935,만족 ,네****,2022-01-22 05:16:46,양면이라서 이쪽저쪽 새로운맛에 좋고@>@엄청가벼워서 강아지가 다른옷보다 불편해하지않아요(2022-01-21 17:52:11 에 등록된 네이버 페이 구매평)
[ODDPET TABLE]동결건조 식이섬유 풍부 변비탈출 단호박40g,934,너무 맛있게 잘먹어요 너무 좋아하네요 ,네****,2022-01-22 05:00:22,너무 맛있게 잘먹어요 너무 좋아하네요(2022-01-21 18:12:26 에 등록된 네이버 페이 구매평)
